,datetime,bid_open,bid_high,bid_low,bid_close,bid_volume,bid_average,bid_barCount,ask_open,ask_high,ask_low,ask_close,ask_volume,ask_average,ask_barCount
32400,2020-07-13 09:00:00+00:00,1.26078,1.26086,1.26078,1.26086,-1,-1.0,-1,1.26085,1.26093,1.26085,1.26093,-1,-1.0,-1
36000,2020-07-13 10:00:00+00:00,1.26059,1.26061,1.26059,1.2606,-1,-1.0,-1,1.26064,1.26067,1.26064,1.26064,-1,-1.0,-1
39600,2020-07-13 11:00:00+00:00,1.26043,1.26043,1.26042,1.26042,-1,-1.0,-1,1.26046,1.26046,1.26045,1.26045,-1,-1.0,-1
43200,2020-07-13 12:00:00+00:00,1.2604,1.26048,1.2604,1.26048,-1,-1.0,-1,1.26044,1.26049,1.26042,1.26049,-1,-1.0,-1
46800,2020-07-13 13:00:00+00:00,1.26039,1.26042,1.26039,1.26041,-1,-1.0,-1,1.26043,1.26046,1.26043,1.26045,-1,-1.0,-1
50400,2020-07-13 14:00:00+00:00,1.26164,1.26168,1.26164,1.26167,-1,-1.0,-1,1.26166,1.2617,1.26166,1.2617,-1,-1.0,-1
54000,2020-07-13 15:00:00+00:00,1.26188,1.26191,1.26186,1.26191,-1,-1.0,-1,1.2619,1.26195,1.26188,1.26195,-1,-1.0,-1
57600,2020-07-13 16:00:00+00:00,1.26123,1.26123,1.26123,1.26123,-1,-1.0,-1,1.26127,1.26127,1.26125,1.26125,-1,-1.0,-1
61200,2020-07-13 17:00:00+00:00,1.26142,1.26143,1.26141,1.26142,-1,-1.0,-1,1.26147,1.26147,1.26146,1.26147,-1,-1.0,-1
64800,2020-07-13 18:00:00+00:00,1.2594,1.25951,1.25939,1.25942,-1,-1.0,-1,1.25944,1.25955,1.25942,1.25948,-1,-1.0,-1
68400,2020-07-13 19:00:00+00:00,1.25714,1.25715,1.25709,1.25715,-1,-1.0,-1,1.25717,1.25718,1.25712,1.25718,-1,-1.0,-1
72000,2020-07-13 20:00:00+00:00,1.2557,1.25572,1.25566,1.25567,-1,-1.0,-1,1.25574,1.25574,1.25568,1.25572,-1,-1.0,-1
78300,2020-07-13 22:00:00+00:00,1.25545,1.2557,1.25545,1.25557,-1,-1.0,-1,1.25588,1.25593,1.25575,1.2559,-1,-1.0,-1
81900,2020-07-13 23:00:00+00:00,1.25565,1.25567,1.25565,1.25567,-1,-1.0,-1,1.25573,1.25575,1.25573,1.25574,-1,-1.0,-1
0,2020-07-14 00:00:00+00:00,1.25516,1.25527,1.25513,1.25526,-1,-1.0,-1,1.25523,1.25532,1.25519,1.25532,-1,-1.0,-1
3600,2020-07-14 01:00:00+00:00,1.25473,1.25478,1.25472,1.25478,-1,-1.0,-1,1.25479,1.25481,1.25475,1.2548,-1,-1.0,-1
7200,2020-07-14 02:00:00+00:00,1.25501,1.25511,1.255,1.2551,-1,-1.0,-1,1.25507,1.25515,1.25505,1.25515,-1,-1.0,-1
10800,2020-07-14 03:00:00+00:00,1.25449,1.25449,1.25447,1.25447,-1,-1.0,-1,1.25453,1.25453,1.25453,1.25453,-1,-1.0,-1
14400,2020-07-14 04:00:00+00:00,1.25532,1.25532,1.25529,1.25529,-1,-1.0,-1,1.25535,1.25535,1.2553,1.25532,-1,-1.0,-1
18000,2020-07-14 05:00:00+00:00,1.25552,1.25552,1.25551,1.25551,-1,-1.0,-1,1.25559,1.25559,1.25558,1.25558,-1,-1.0,-1
21600,2020-07-14 06:00:00+00:00,1.25468,1.25472,1.25464,1.25464,-1,-1.0,-1,1.25476,1.25481,1.25473,1.25474,-1,-1.0,-1
25200,2020-07-14 07:00:00+00:00,1.25368,1.25381,1.25367,1.2538,-1,-1.0,-1,1.25374,1.25385,1.25369,1.25383,-1,-1.0,-1
28800,2020-07-14 08:00:00+00:00,1.25208,1.25209,1.25207,1.25207,-1,-1.0,-1,1.2521,1.25212,1.25209,1.2521,-1,-1.0,-1
32400,2020-07-14 09:00:00+00:00,1.25274,1.25278,1.25273,1.25275,-1,-1.0,-1,1.25282,1.25283,1.25278,1.25281,-1,-1.0,-1
36000,2020-07-14 10:00:00+00:00,1.25194,1.25194,1.2519,1.2519,-1,-1.0,-1,1.25198,1.25198,1.25192,1.25192,-1,-1.0,-1
39600,2020-07-14 11:00:00+00:00,1.25227,1.25227,1.25225,1.25225,-1,-1.0,-1,1.25231,1.25233,1.2523,1.2523,-1,-1.0,-1
43200,2020-07-14 12:00:00+00:00,1.25298,1.25311,1.25298,1.25311,-1,-1.0,-1,1.25303,1.25312,1.25303,1.25312,-1,-1.0,-1
46800,2020-07-14 13:00:00+00:00,1.25137,1.25139,1.25137,1.25138,-1,-1.0,-1,1.25141,1.25142,1.25141,1.25142,-1,-1.0,-1
50400,2020-07-14 14:00:00+00:00,1.25094,1.25105,1.25089,1.25104,-1,-1.0,-1,1.25095,1.25106,1.25093,1.25105,-1,-1.0,-1
54000,2020-07-14 15:00:00+00:00,1.25296,1.25299,1.25296,1.25298,-1,-1.0,-1,1.25297,1.253,1.25297,1.253,-1,-1.0,-1
57600,2020-07-14 16:00:00+00:00,1.25443,1.25443,1.25442,1.25442,-1,-1.0,-1,1.25444,1.25445,1.25444,1.25444,-1,-1.0,-1
61200,2020-07-14 17:00:00+00:00,1.25478,1.25478,1.25478,1.25478,-1,-1.0,-1,1.25479,1.25479,1.25479,1.25479,-1,-1.0,-1
64800,2020-07-14 18:00:00+00:00,1.25563,1.25571,1.25562,1.2557,-1,-1.0,-1,1.25565,1.25573,1.25565,1.25573,-1,-1.0,-1
68400,2020-07-14 19:00:00+00:00,1.25561,1.25563,1.25557,1.25557,-1,-1.0,-1,1.25565,1.25565,1.25559,1.25561,-1,-1.0,-1
72000,2020-07-14 20:00:00+00:00,1.25507,1.25507,1.25504,1.25504,-1,-1.0,-1,1.25511,1.25511,1.25505,1.25505,-1,-1.0,-1
78300,2020-07-14 22:00:00+00:00,1.25557,1.25581,1.25548,1.25581,-1,-1.0,-1,1.25618,1.25639,1.25613,1.25617,-1,-1.0,-1
81900,2020-07-14 23:00:00+00:00,1.25709,1.25721,1.25709,1.25719,-1,-1.0,-1,1.2572,1.25729,1.2572,1.25727,-1,-1.0,-1
0,2020-07-15 00:00:00+00:00,1.25685,1.25689,1.25685,1.25688,-1,-1.0,-1,1.25692,1.25693,1.25692,1.25693,-1,-1.0,-1
3600,2020-07-15 01:00:00+00:00,1.25728,1.2573,1.25722,1.25727,-1,-1.0,-1,1.25735,1.25736,1.25726,1.25733,-1,-1.0,-1
7200,2020-07-15 02:00:00+00:00,1.25808,1.25811,1.25805,1.25809,-1,-1.0,-1,1.2581,1.25818,1.2581,1.25816,-1,-1.0,-1
10800,2020-07-15 03:00:00+00:00,1.25744,1.25744,1.25737,1.25737,-1,-1.0,-1,1.25751,1.25751,1.25743,1.25745,-1,-1.0,-1
14400,2020-07-15 04:00:00+00:00,1.25686,1.25686,1.25686,1.25686,-1,-1.0,-1,1.25693,1.25693,1.25693,1.25693,-1,-1.0,-1
18000,2020-07-15 05:00:00+00:00,1.25729,1.25729,1.25727,1.25727,-1,-1.0,-1,1.25734,1.25734,1.25734,1.25734,-1,-1.0,-1
21600,2020-07-15 06:00:00+00:00,1.25758,1.25766,1.25753,1.25757,-1,-1.0,-1,1.25766,1.25769,1.25762,1.25767,-1,-1.0,-1
25200,2020-07-15 07:00:00+00:00,1.25903,1.25904,1.25901,1.25901,-1,-1.0,-1,1.25907,1.25909,1.25902,1.25902,-1,-1.0,-1
28800,2020-07-15 08:00:00+00:00,1.26033,1.26037,1.26033,1.26035,-1,-1.0,-1,1.26037,1.26041,1.26036,1.26039,-1,-1.0,-1
32400,2020-07-15 09:00:00+00:00,1.26061,1.26065,1.26057,1.26063,-1,-1.0,-1,1.26063,1.26067,1.2606,1.26064,-1,-1.0,-1
36000,2020-07-15 10:00:00+00:00,1.26031,1.26031,1.26031,1.26031,-1,-1.0,-1,1.26033,1.26034,1.26032,1.26032,-1,-1.0,-1
39600,2020-07-15 11:00:00+00:00,1.26261,1.26262,1.26261,1.26262,-1,-1.0,-1,1.26262,1.26265,1.26262,1.26264,-1,-1.0,-1
43200,2020-07-15 12:00:00+00:00,1.26318,1.26324,1.26318,1.26321,-1,-1.0,-1,1.26319,1.26325,1.26319,1.26322,-1,-1.0,-1
46800,2020-07-15 13:00:00+00:00,1.26354,1.26357,1.26352,1.26353,-1,-1.0,-1,1.26357,1.26358,1.26357,1.26357,-1,-1.0,-1
50400,2020-07-15 14:00:00+00:00,1.26057,1.2606,1.26057,1.2606,-1,-1.0,-1,1.26058,1.26063,1.26058,1.26063,-1,-1.0,-1
54000,2020-07-15 15:00:00+00:00,1.26222,1.26226,1.26221,1.26224,-1,-1.0,-1,1.26226,1.26229,1.26225,1.26227,-1,-1.0,-1
57600,2020-07-15 16:00:00+00:00,1.2585,1.2585,1.25844,1.25849,-1,-1.0,-1,1.25851,1.25855,1.25848,1.25854,-1,-1.0,-1
61200,2020-07-15 17:00:00+00:00,1.25852,1.25852,1.25851,1.25851,-1,-1.0,-1,1.25855,1.25855,1.25854,1.25854,-1,-1.0,-1
64800,2020-07-15 18:00:00+00:00,1.25835,1.25836,1.25833,1.25833,-1,-1.0,-1,1.2584,1.2584,1.25839,1.25839,-1,-1.0,-1
68400,2020-07-15 19:00:00+00:00,1.25813,1.25813,1.25806,1.25806,-1,-1.0,-1,1.25818,1.25818,1.25811,1.25814,-1,-1.0,-1
72000,2020-07-15 20:00:00+00:00,1.25898,1.25902,1.25898,1.25899,-1,-1.0,-1,1.259,1.25903,1.25899,1.25902,-1,-1.0,-1
78300,2020-07-15 22:00:00+00:00,1.25873,1.25882,1.25873,1.25882,-1,-1.0,-1,1.25911,1.25913,1.25895,1.259,-1,-1.0,-1
81900,2020-07-15 23:00:00+00:00,1.25892,1.25893,1.25886,1.25886,-1,-1.0,-1,1.25898,1.25898,1.25894,1.25894,-1,-1.0,-1
0,2020-07-16 00:00:00+00:00,1.25903,1.25903,1.25894,1.25894,-1,-1.0,-1,1.25912,1.25912,1.25899,1.25901,-1,-1.0,-1
3600,2020-07-16 01:00:00+00:00,1.25723,1.25723,1.2572,1.2572,-1,-1.0,-1,1.25728,1.25728,1.25725,1.25725,-1,-1.0,-1
7200,2020-07-16 02:00:00+00:00,1.25719,1.25731,1.25719,1.25726,-1,-1.0,-1,1.25725,1.25739,1.25725,1.25729,-1,-1.0,-1
10800,2020-07-16 03:00:00+00:00,1.25541,1.25541,1.25533,1.25533,-1,-1.0,-1,1.25547,1.25547,1.25538,1.25539,-1,-1.0,-1
14400,2020-07-16 04:00:00+00:00,1.25586,1.25586,1.25586,1.25586,-1,-1.0,-1,1.25589,1.25589,1.25589,1.25589,-1,-1.0,-1
18000,2020-07-16 05:00:00+00:00,1.25586,1.25592,1.25586,1.25586,-1,-1.0,-1,1.25593,1.25595,1.25593,1.25593,-1,-1.0,-1
21600,2020-07-16 06:00:00+00:00,1.25574,1.25574,1.25561,1.25562,-1,-1.0,-1,1.25575,1.25575,1.2557,1.25572,-1,-1.0,-1
25200,2020-07-16 07:00:00+00:00,1.25416,1.25423,1.25416,1.25416,-1,-1.0,-1,1.2542,1.25424,1.2542,1.2542,-1,-1.0,-1
28800,2020-07-16 08:00:00+00:00,1.25551,1.25555,1.25551,1.25555,-1,-1.0,-1,1.25555,1.25559,1.25554,1.25559,-1,-1.0,-1
32400,2020-07-16 09:00:00+00:00,1.25413,1.25413,1.25413,1.25413,-1,-1.0,-1,1.25414,1.25415,1.25414,1.25415,-1,-1.0,-1
36000,2020-07-16 10:00:00+00:00,1.25218,1.25221,1.25218,1.25218,-1,-1.0,-1,1.25222,1.25223,1.25222,1.25222,-1,-1.0,-1
39600,2020-07-16 11:00:00+00:00,1.25315,1.25315,1.25313,1.25313,-1,-1.0,-1,1.25318,1.25318,1.25314,1.25315,-1,-1.0,-1
43200,2020-07-16 12:00:00+00:00,1.25541,1.25547,1.25539,1.25546,-1,-1.0,-1,1.25547,1.25551,1.25546,1.25551,-1,-1.0,-1
46800,2020-07-16 13:00:00+00:00,1.25597,1.25597,1.25587,1.25591,-1,-1.0,-1,1.25599,1.25599,1.25589,1.25593,-1,-1.0,-1
50400,2020-07-16 14:00:00+00:00,1.25882,1.25892,1.25878,1.2589,-1,-1.0,-1,1.25883,1.25896,1.25883,1.25896,-1,-1.0,-1
54000,2020-07-16 15:00:00+00:00,1.25998,1.25998,1.2599,1.25992,-1,-1.0,-1,1.26002,1.26003,1.25997,1.25997,-1,-1.0,-1
57600,2020-07-16 16:00:00+00:00,1.26201,1.26203,1.262,1.26202,-1,-1.0,-1,1.26205,1.26206,1.26205,1.26205,-1,-1.0,-1
61200,2020-07-16 17:00:00+00:00,1.25879,1.25879,1.25872,1.25872,-1,-1.0,-1,1.2588,1.2588,1.25876,1.25877,-1,-1.0,-1
64800,2020-07-16 18:00:00+00:00,1.25566,1.25566,1.25564,1.25564,-1,-1.0,-1,1.25569,1.25569,1.25567,1.25568,-1,-1.0,-1
68400,2020-07-16 19:00:00+00:00,1.25458,1.25458,1.25458,1.25458,-1,-1.0,-1,1.25462,1.25464,1.25461,1.25463,-1,-1.0,-1
72000,2020-07-16 20:00:00+00:00,1.25506,1.25508,1.25504,1.25504,-1,-1.0,-1,1.25512,1.25512,1.25508,1.25508,-1,-1.0,-1
78300,2020-07-16 22:00:00+00:00,1.25526,1.25544,1.25526,1.25538,-1,-1.0,-1,1.25573,1.25574,1.25567,1.25572,-1,-1.0,-1
81900,2020-07-16 23:00:00+00:00,1.25548,1.25555,1.25548,1.25553,-1,-1.0,-1,1.25554,1.2556,1.25553,1.2556,-1,-1.0,-1
0,2020-07-17 00:00:00+00:00,1.25582,1.25592,1.25582,1.25592,-1,-1.0,-1,1.25589,1.25593,1.25588,1.25593,-1,-1.0,-1
3600,2020-07-17 01:00:00+00:00,1.25629,1.25632,1.25629,1.25632,-1,-1.0,-1,1.25634,1.25638,1.25634,1.25638,-1,-1.0,-1
7200,2020-07-17 02:00:00+00:00,1.25611,1.25615,1.25611,1.25615,-1,-1.0,-1,1.25617,1.25619,1.25617,1.25619,-1,-1.0,-1
10800,2020-07-17 03:00:00+00:00,1.25655,1.25656,1.25655,1.25656,-1,-1.0,-1,1.25661,1.25662,1.2566,1.25662,-1,-1.0,-1
14400,2020-07-17 04:00:00+00:00,1.25695,1.25697,1.25695,1.25697,-1,-1.0,-1,1.25702,1.25703,1.25702,1.25703,-1,-1.0,-1
18000,2020-07-17 05:00:00+00:00,1.25658,1.25658,1.25656,1.25656,-1,-1.0,-1,1.25662,1.25662,1.25661,1.25661,-1,-1.0,-1
21600,2020-07-17 06:00:00+00:00,1.25531,1.25538,1.2553,1.25538,-1,-1.0,-1,1.25536,1.25541,1.25536,1.25541,-1,-1.0,-1
25200,2020-07-17 07:00:00+00:00,1.25499,1.25499,1.25493,1.25493,-1,-1.0,-1,1.25503,1.25503,1.25496,1.25497,-1,-1.0,-1
28800,2020-07-17 08:00:00+00:00,1.25467,1.25475,1.25467,1.25475,-1,-1.0,-1,1.2547,1.25479,1.2547,1.25479,-1,-1.0,-1
32400,2020-07-17 09:00:00+00:00,1.25635,1.25639,1.25633,1.25639,-1,-1.0,-1,1.25638,1.2564,1.25638,1.2564,-1,-1.0,-1
36000,2020-07-17 10:00:00+00:00,1.25443,1.25443,1.2544,1.2544,-1,-1.0,-1,1.25448,1.25448,1.25445,1.25445,-1,-1.0,-1
39600,2020-07-17 11:00:00+00:00,1.25525,1.25525,1.25524,1.25524,-1,-1.0,-1,1.25528,1.25528,1.25526,1.25526,-1,-1.0,-1
43200,2020-07-17 12:00:00+00:00,1.2546,1.25464,1.2546,1.25464,-1,-1.0,-1,1.25465,1.25467,1.25463,1.25466,-1,-1.0,-1
46800,2020-07-17 13:00:00+00:00,1.25157,1.25164,1.25157,1.25164,-1,-1.0,-1,1.25163,1.25168,1.25163,1.25165,-1,-1.0,-1
50400,2020-07-17 14:00:00+00:00,1.2532,1.2532,1.25307,1.25308,-1,-1.0,-1,1.25321,1.25321,1.25315,1.25316,-1,-1.0,-1
54000,2020-07-17 15:00:00+00:00,1.25345,1.25352,1.25345,1.25352,-1,-1.0,-1,1.25348,1.25354,1.25348,1.25354,-1,-1.0,-1
57600,2020-07-17 16:00:00+00:00,1.25484,1.25484,1.25482,1.25482,-1,-1.0,-1,1.25485,1.25485,1.25483,1.25483,-1,-1.0,-1
61200,2020-07-17 17:00:00+00:00,1.2557,1.25573,1.2557,1.25571,-1,-1.0,-1,1.25575,1.25577,1.25575,1.25577,-1,-1.0,-1
64800,2020-07-17 18:00:00+00:00,1.2559,1.2559,1.2559,1.2559,-1,-1.0,-1,1.25594,1.25594,1.25593,1.25594,-1,-1.0,-1
68400,2020-07-17 19:00:00+00:00,1.25661,1.25661,1.25651,1.25651,-1,-1.0,-1,1.25662,1.25664,1.25656,1.25657,-1,-1.0,-1
72000,2020-07-17 20:00:00+00:00,1.25725,1.25728,1.25723,1.25727,-1,-1.0,-1,1.2573,1.25733,1.25728,1.25733,-1,-1.0,-1
0,2020-07-20 00:00:00+00:00,1.25706,1.25706,1.25703,1.25703,-1,-1.0,-1,1.25711,1.25711,1.25709,1.25709,-1,-1.0,-1
3600,2020-07-20 01:00:00+00:00,1.25467,1.25467,1.25463,1.25466,-1,-1.0,-1,1.25471,1.25471,1.25466,1.2547,-1,-1.0,-1
7200,2020-07-20 02:00:00+00:00,1.25265,1.25265,1.25264,1.25264,-1,-1.0,-1,1.2527,1.2527,1.25267,1.25267,-1,-1.0,-1
10800,2020-07-20 03:00:00+00:00,1.25207,1.25209,1.25206,1.25206,-1,-1.0,-1,1.25211,1.25213,1.25211,1.25211,-1,-1.0,-1
14400,2020-07-20 04:00:00+00:00,1.25209,1.25217,1.25209,1.25217,-1,-1.0,-1,1.25213,1.25222,1.25213,1.25222,-1,-1.0,-1
18000,2020-07-20 05:00:00+00:00,1.25304,1.25307,1.25302,1.25304,-1,-1.0,-1,1.25312,1.25313,1.25309,1.25309,-1,-1.0,-1
21600,2020-07-20 06:00:00+00:00,1.25397,1.25397,1.2539,1.2539,-1,-1.0,-1,1.254,1.254,1.25393,1.25393,-1,-1.0,-1
25200,2020-07-20 07:00:00+00:00,1.25519,1.25519,1.25515,1.25516,-1,-1.0,-1,1.25523,1.25523,1.25518,1.25521,-1,-1.0,-1
28800,2020-07-20 08:00:00+00:00,1.25743,1.25765,1.25739,1.25763,-1,-1.0,-1,1.25744,1.25766,1.25744,1.25765,-1,-1.0,-1
32400,2020-07-20 09:00:00+00:00,1.25877,1.25879,1.25873,1.25876,-1,-1.0,-1,1.2588,1.25883,1.25877,1.25877,-1,-1.0,-1
36000,2020-07-20 10:00:00+00:00,1.25886,1.2589,1.25886,1.2589,-1,-1.0,-1,1.25892,1.25893,1.25892,1.25893,-1,-1.0,-1
39600,2020-07-20 11:00:00+00:00,1.26025,1.26026,1.26024,1.26026,-1,-1.0,-1,1.26026,1.26029,1.26025,1.26029,-1,-1.0,-1
43200,2020-07-20 12:00:00+00:00,1.26332,1.26333,1.26332,1.26333,-1,-1.0,-1,1.26334,1.26337,1.26334,1.26337,-1,-1.0,-1
46800,2020-07-20 13:00:00+00:00,1.26252,1.26256,1.26245,1.26256,-1,-1.0,-1,1.26255,1.26258,1.2625,1.26258,-1,-1.0,-1
50400,2020-07-20 14:00:00+00:00,1.26278,1.26281,1.26278,1.26281,-1,-1.0,-1,1.26283,1.26285,1.26282,1.26285,-1,-1.0,-1
54000,2020-07-20 15:00:00+00:00,1.26461,1.26465,1.26461,1.26465,-1,-1.0,-1,1.26463,1.26467,1.26462,1.26467,-1,-1.0,-1
57600,2020-07-20 16:00:00+00:00,1.26572,1.26573,1.26571,1.26573,-1,-1.0,-1,1.26573,1.26576,1.26572,1.26574,-1,-1.0,-1
61200,2020-07-20 17:00:00+00:00,1.26505,1.26508,1.26505,1.26508,-1,-1.0,-1,1.26509,1.26513,1.26509,1.26513,-1,-1.0,-1
64800,2020-07-20 18:00:00+00:00,1.26552,1.26552,1.26552,1.26552,-1,-1.0,-1,1.26556,1.26556,1.26556,1.26556,-1,-1.0,-1
68400,2020-07-20 19:00:00+00:00,1.26645,1.26645,1.26641,1.26641,-1,-1.0,-1,1.2665,1.2665,1.26644,1.26644,-1,-1.0,-1
72000,2020-07-20 20:00:00+00:00,1.26574,1.26574,1.26573,1.26574,-1,-1.0,-1,1.26576,1.26576,1.26576,1.26576,-1,-1.0,-1
78300,2020-07-20 22:00:00+00:00,1.26566,1.26568,1.26564,1.26566,-1,-1.0,-1,1.2659,1.2659,1.26576,1.26583,-1,-1.0,-1
81900,2020-07-20 23:00:00+00:00,1.26575,1.26581,1.26575,1.26579,-1,-1.0,-1,1.2658,1.26586,1.2658,1.26586,-1,-1.0,-1
0,2020-07-21 00:00:00+00:00,1.26609,1.26618,1.26609,1.26618,-1,-1.0,-1,1.26614,1.26623,1.26614,1.26623,-1,-1.0,-1
3600,2020-07-21 01:00:00+00:00,1.26712,1.26713,1.26711,1.26711,-1,-1.0,-1,1.26717,1.26717,1.26715,1.26715,-1,-1.0,-1
7200,2020-07-21 02:00:00+00:00,1.26733,1.26733,1.26733,1.26733,-1,-1.0,-1,1.26738,1.26738,1.26736,1.26736,-1,-1.0,-1
10800,2020-07-21 03:00:00+00:00,1.26777,1.2678,1.26777,1.2678,-1,-1.0,-1,1.26781,1.26785,1.26781,1.26785,-1,-1.0,-1
14400,2020-07-21 04:00:00+00:00,1.26672,1.26672,1.26662,1.2667,-1,-1.0,-1,1.26676,1.26677,1.26667,1.26675,-1,-1.0,-1
18000,2020-07-21 05:00:00+00:00,1.26549,1.26549,1.26544,1.26544,-1,-1.0,-1,1.26556,1.26556,1.2655,1.2655,-1,-1.0,-1
21600,2020-07-21 06:00:00+00:00,1.26788,1.2679,1.26786,1.26786,-1,-1.0,-1,1.26796,1.26797,1.26793,1.26794,-1,-1.0,-1
25200,2020-07-21 07:00:00+00:00,1.26924,1.26925,1.26919,1.26919,-1,-1.0,-1,1.26925,1.26926,1.26921,1.26921,-1,-1.0,-1
28800,2020-07-21 08:00:00+00:00,1.26738,1.26738,1.26733,1.26733,-1,-1.0,-1,1.26743,1.26743,1.26737,1.26738,-1,-1.0,-1
32400,2020-07-21 09:00:00+00:00,1.26956,1.26957,1.26956,1.26956,-1,-1.0,-1,1.26957,1.26958,1.26957,1.26957,-1,-1.0,-1
36000,2020-07-21 10:00:00+00:00,1.2689,1.2689,1.26889,1.26889,-1,-1.0,-1,1.26895,1.26895,1.26894,1.26894,-1,-1.0,-1
39600,2020-07-21 11:00:00+00:00,1.27014,1.27017,1.27007,1.27017,-1,-1.0,-1,1.27018,1.27019,1.2701,1.27019,-1,-1.0,-1
43200,2020-07-21 12:00:00+00:00,1.26937,1.26943,1.26935,1.26943,-1,-1.0,-1,1.26938,1.26945,1.26937,1.26945,-1,-1.0,-1
46800,2020-07-21 13:00:00+00:00,1.27048,1.27054,1.27047,1.27053,-1,-1.0,-1,1.27051,1.27056,1.2705,1.27056,-1,-1.0,-1
50400,2020-07-21 14:00:00+00:00,1.27137,1.27145,1.27137,1.27144,-1,-1.0,-1,1.27141,1.27148,1.27141,1.27148,-1,-1.0,-1
54000,2020-07-21 15:00:00+00:00,1.27473,1.27483,1.27473,1.27483,-1,-1.0,-1,1.27477,1.27489,1.27477,1.27486,-1,-1.0,-1
57600,2020-07-21 16:00:00+00:00,1.27351,1.27353,1.27349,1.27352,-1,-1.0,-1,1.27355,1.27356,1.27352,1.27354,-1,-1.0,-1
61200,2020-07-21 17:00:00+00:00,1.27431,1.27433,1.27431,1.27432,-1,-1.0,-1,1.27435,1.27436,1.27434,1.27435,-1,-1.0,-1
64800,2020-07-21 18:00:00+00:00,1.27628,1.27634,1.27628,1.27631,-1,-1.0,-1,1.27631,1.27635,1.27631,1.27633,-1,-1.0,-1
68400,2020-07-21 19:00:00+00:00,1.27582,1.27582,1.27566,1.27567,-1,-1.0,-1,1.27586,1.27586,1.27568,1.27569,-1,-1.0,-1
72000,2020-07-21 20:00:00+00:00,1.27335,1.27337,1.27335,1.27336,-1,-1.0,-1,1.27337,1.2734,1.27336,1.2734,-1,-1.0,-1
78300,2020-07-21 22:00:00+00:00,1.2721,1.27269,1.2721,1.27251,-1,-1.0,-1,1.27226,1.2728,1.27226,1.2728,-1,-1.0,-1
81900,2020-07-21 23:00:00+00:00,1.273,1.27305,1.273,1.27304,-1,-1.0,-1,1.27303,1.27311,1.27303,1.27311,-1,-1.0,-1
0,2020-07-22 00:00:00+00:00,1.2732,1.27329,1.2732,1.27329,-1,-1.0,-1,1.27327,1.27337,1.27327,1.27335,-1,-1.0,-1
3600,2020-07-22 01:00:00+00:00,1.27324,1.27324,1.27323,1.27323,-1,-1.0,-1,1.27327,1.27327,1.27325,1.27325,-1,-1.0,-1
7200,2020-07-22 02:00:00+00:00,1.27286,1.27286,1.27277,1.27286,-1,-1.0,-1,1.27291,1.27291,1.27283,1.27291,-1,-1.0,-1
10800,2020-07-22 03:00:00+00:00,1.27283,1.27283,1.2728,1.2728,-1,-1.0,-1,1.27287,1.27287,1.27284,1.27284,-1,-1.0,-1
14400,2020-07-22 04:00:00+00:00,1.27241,1.27241,1.27241,1.27241,-1,-1.0,-1,1.27246,1.27246,1.27245,1.27245,-1,-1.0,-1
18000,2020-07-22 05:00:00+00:00,1.27188,1.27188,1.2718,1.2718,-1,-1.0,-1,1.27195,1.27195,1.27183,1.27184,-1,-1.0,-1
21600,2020-07-22 06:00:00+00:00,1.27235,1.27235,1.27233,1.27233,-1,-1.0,-1,1.27238,1.27238,1.27237,1.27237,-1,-1.0,-1
25200,2020-07-22 07:00:00+00:00,1.27105,1.27107,1.27105,1.27107,-1,-1.0,-1,1.27108,1.27112,1.27107,1.2711,-1,-1.0,-1
28800,2020-07-22 08:00:00+00:00,1.26753,1.26754,1.26742,1.26742,-1,-1.0,-1,1.26758,1.26758,1.26744,1.26744,-1,-1.0,-1
32400,2020-07-22 09:00:00+00:00,1.26561,1.26565,1.26557,1.26557,-1,-1.0,-1,1.26566,1.26566,1.26562,1.26562,-1,-1.0,-1
36000,2020-07-22 10:00:00+00:00,1.26749,1.26751,1.26749,1.26751,-1,-1.0,-1,1.2675,1.26752,1.2675,1.26752,-1,-1.0,-1
39600,2020-07-22 11:00:00+00:00,1.26918,1.26918,1.2691,1.26912,-1,-1.0,-1,1.2692,1.2692,1.26913,1.26916,-1,-1.0,-1
43200,2020-07-22 12:00:00+00:00,1.26977,1.26981,1.26977,1.26977,-1,-1.0,-1,1.26982,1.26986,1.26981,1.26981,-1,-1.0,-1
46800,2020-07-22 13:00:00+00:00,1.27145,1.27145,1.27143,1.27143,-1,-1.0,-1,1.27147,1.27149,1.27144,1.27147,-1,-1.0,-1
50400,2020-07-22 14:00:00+00:00,1.27176,1.27177,1.27169,1.27172,-1,-1.0,-1,1.27177,1.27182,1.27173,1.27174,-1,-1.0,-1
54000,2020-07-22 15:00:00+00:00,1.2733,1.2733,1.27321,1.27321,-1,-1.0,-1,1.27332,1.27332,1.27322,1.27324,-1,-1.0,-1
57600,2020-07-22 16:00:00+00:00,1.27286,1.27289,1.27284,1.27285,-1,-1.0,-1,1.27287,1.27291,1.27287,1.27287,-1,-1.0,-1
61200,2020-07-22 17:00:00+00:00,1.27369,1.27369,1.27369,1.27369,-1,-1.0,-1,1.27373,1.27373,1.27373,1.27373,-1,-1.0,-1
64800,2020-07-22 18:00:00+00:00,1.27297,1.27299,1.27297,1.27299,-1,-1.0,-1,1.27298,1.273,1.27298,1.273,-1,-1.0,-1
