,datetime,bid_open,bid_high,bid_low,bid_close,bid_volume,bid_average,bid_barCount,ask_open,ask_high,ask_low,ask_close,ask_volume,ask_average,ask_barCount
72000,2020-06-29 20:00:00+00:00,1.12363,1.12363,1.12363,1.12363,-1,-1.0,-1,1.12365,1.12365,1.12365,1.12365,-1,-1.0,-1
78300,2020-06-29 22:00:00+00:00,1.124,1.1241,1.12399,1.12405,-1,-1.0,-1,1.12417,1.12417,1.12413,1.12413,-1,-1.0,-1
81900,2020-06-29 23:00:00+00:00,1.12489,1.12489,1.12486,1.12486,-1,-1.0,-1,1.12491,1.12491,1.12489,1.12491,-1,-1.0,-1
0,2020-06-30 00:00:00+00:00,1.12468,1.12469,1.12468,1.12469,-1,-1.0,-1,1.1247,1.12471,1.1247,1.1247,-1,-1.0,-1
3600,2020-06-30 01:00:00+00:00,1.12383,1.12384,1.12381,1.12384,-1,-1.0,-1,1.12384,1.12385,1.12383,1.12385,-1,-1.0,-1
7200,2020-06-30 02:00:00+00:00,1.12473,1.12475,1.12473,1.12475,-1,-1.0,-1,1.12474,1.12476,1.12474,1.12476,-1,-1.0,-1
10800,2020-06-30 03:00:00+00:00,1.12418,1.12418,1.12418,1.12418,-1,-1.0,-1,1.1242,1.1242,1.1242,1.1242,-1,-1.0,-1
14400,2020-06-30 04:00:00+00:00,1.12378,1.12378,1.12378,1.12378,-1,-1.0,-1,1.1238,1.1238,1.1238,1.1238,-1,-1.0,-1
18000,2020-06-30 05:00:00+00:00,1.12386,1.12387,1.12386,1.12387,-1,-1.0,-1,1.12388,1.12388,1.12388,1.12388,-1,-1.0,-1
21600,2020-06-30 06:00:00+00:00,1.1231,1.1231,1.12307,1.12307,-1,-1.0,-1,1.12312,1.12312,1.12308,1.12309,-1,-1.0,-1
25200,2020-06-30 07:00:00+00:00,1.12131,1.12131,1.12126,1.12131,-1,-1.0,-1,1.12132,1.12132,1.12128,1.12132,-1,-1.0,-1
28800,2020-06-30 08:00:00+00:00,1.12232,1.12232,1.12229,1.12229,-1,-1.0,-1,1.12233,1.12233,1.1223,1.1223,-1,-1.0,-1
32400,2020-06-30 09:00:00+00:00,1.12188,1.12198,1.12188,1.12188,-1,-1.0,-1,1.12189,1.12199,1.12189,1.12189,-1,-1.0,-1
36000,2020-06-30 10:00:00+00:00,1.12051,1.12051,1.12047,1.12047,-1,-1.0,-1,1.12053,1.12053,1.12048,1.12048,-1,-1.0,-1
39600,2020-06-30 11:00:00+00:00,1.12093,1.12093,1.12091,1.12093,-1,-1.0,-1,1.12094,1.12094,1.12092,1.12094,-1,-1.0,-1
43200,2020-06-30 12:00:00+00:00,1.11945,1.11945,1.11942,1.11944,-1,-1.0,-1,1.11946,1.11946,1.11943,1.11945,-1,-1.0,-1
46800,2020-06-30 13:00:00+00:00,1.12091,1.12098,1.12091,1.12097,-1,-1.0,-1,1.12092,1.12099,1.12092,1.12098,-1,-1.0,-1
50400,2020-06-30 14:00:00+00:00,1.12082,1.12089,1.12082,1.12085,-1,-1.0,-1,1.12084,1.12091,1.12084,1.12086,-1,-1.0,-1
54000,2020-06-30 15:00:00+00:00,1.12328,1.12331,1.12326,1.12328,-1,-1.0,-1,1.12329,1.12332,1.12327,1.1233,-1,-1.0,-1
57600,2020-06-30 16:00:00+00:00,1.12379,1.12381,1.12368,1.12368,-1,-1.0,-1,1.1238,1.12382,1.12369,1.12369,-1,-1.0,-1
61200,2020-06-30 17:00:00+00:00,1.12432,1.12432,1.12432,1.12432,-1,-1.0,-1,1.12433,1.12435,1.12433,1.12435,-1,-1.0,-1
64800,2020-06-30 18:00:00+00:00,1.12376,1.12379,1.12376,1.12376,-1,-1.0,-1,1.12378,1.1238,1.12377,1.12377,-1,-1.0,-1
68400,2020-06-30 19:00:00+00:00,1.12327,1.12328,1.12322,1.12328,-1,-1.0,-1,1.12328,1.1233,1.12323,1.12329,-1,-1.0,-1
72000,2020-06-30 20:00:00+00:00,1.12337,1.12341,1.12336,1.12339,-1,-1.0,-1,1.12338,1.12342,1.12338,1.12341,-1,-1.0,-1
78300,2020-06-30 22:00:00+00:00,1.12317,1.12318,1.12315,1.12318,-1,-1.0,-1,1.12333,1.12333,1.12327,1.1233,-1,-1.0,-1
81900,2020-06-30 23:00:00+00:00,1.12352,1.12352,1.12349,1.12349,-1,-1.0,-1,1.12353,1.12353,1.12351,1.12353,-1,-1.0,-1
0,2020-07-01 00:00:00+00:00,1.12336,1.12336,1.12336,1.12336,-1,-1.0,-1,1.12338,1.12338,1.12338,1.12338,-1,-1.0,-1
3600,2020-07-01 01:00:00+00:00,1.12309,1.12309,1.12307,1.12309,-1,-1.0,-1,1.1231,1.1231,1.12308,1.1231,-1,-1.0,-1
7200,2020-07-01 02:00:00+00:00,1.12386,1.12389,1.12386,1.12389,-1,-1.0,-1,1.12387,1.12391,1.12387,1.12391,-1,-1.0,-1
10800,2020-07-01 03:00:00+00:00,1.12381,1.12386,1.12381,1.12384,-1,-1.0,-1,1.12382,1.12387,1.12382,1.12386,-1,-1.0,-1
14400,2020-07-01 04:00:00+00:00,1.12266,1.12267,1.12266,1.12266,-1,-1.0,-1,1.12268,1.12268,1.12268,1.12268,-1,-1.0,-1
18000,2020-07-01 05:00:00+00:00,1.12179,1.12186,1.12179,1.12186,-1,-1.0,-1,1.12182,1.12187,1.12182,1.12187,-1,-1.0,-1
21600,2020-07-01 06:00:00+00:00,1.12243,1.12243,1.12239,1.12241,-1,-1.0,-1,1.12244,1.12245,1.12242,1.12242,-1,-1.0,-1
25200,2020-07-01 07:00:00+00:00,1.12334,1.12334,1.12328,1.12328,-1,-1.0,-1,1.12336,1.12336,1.1233,1.1233,-1,-1.0,-1
28800,2020-07-01 08:00:00+00:00,1.12316,1.12316,1.12312,1.12315,-1,-1.0,-1,1.12317,1.12318,1.12313,1.12316,-1,-1.0,-1
32400,2020-07-01 09:00:00+00:00,1.12312,1.12313,1.12312,1.12312,-1,-1.0,-1,1.12313,1.12314,1.12313,1.12313,-1,-1.0,-1
36000,2020-07-01 10:00:00+00:00,1.12077,1.12077,1.12072,1.12072,-1,-1.0,-1,1.12078,1.1208,1.12073,1.12073,-1,-1.0,-1
39600,2020-07-01 11:00:00+00:00,1.12052,1.12052,1.12051,1.12051,-1,-1.0,-1,1.12053,1.12053,1.12052,1.12052,-1,-1.0,-1
43200,2020-07-01 12:00:00+00:00,1.12037,1.12039,1.12035,1.12039,-1,-1.0,-1,1.12038,1.1204,1.12037,1.1204,-1,-1.0,-1
46800,2020-07-01 13:00:00+00:00,1.12178,1.12179,1.12177,1.12179,-1,-1.0,-1,1.1218,1.1218,1.12178,1.1218,-1,-1.0,-1
50400,2020-07-01 14:00:00+00:00,1.12391,1.12397,1.1239,1.12397,-1,-1.0,-1,1.12393,1.124,1.12392,1.124,-1,-1.0,-1
54000,2020-07-01 15:00:00+00:00,1.12607,1.12607,1.12606,1.12607,-1,-1.0,-1,1.12608,1.12609,1.12607,1.12609,-1,-1.0,-1
57600,2020-07-01 16:00:00+00:00,1.12585,1.12585,1.12585,1.12585,-1,-1.0,-1,1.12586,1.12587,1.12586,1.12587,-1,-1.0,-1
61200,2020-07-01 17:00:00+00:00,1.12644,1.12644,1.12642,1.12643,-1,-1.0,-1,1.12645,1.12645,1.12644,1.12644,-1,-1.0,-1
64800,2020-07-01 18:00:00+00:00,1.12545,1.12548,1.12542,1.12542,-1,-1.0,-1,1.12549,1.1255,1.12546,1.12546,-1,-1.0,-1
68400,2020-07-01 19:00:00+00:00,1.12453,1.12453,1.12451,1.12451,-1,-1.0,-1,1.12454,1.12454,1.12452,1.12453,-1,-1.0,-1
72000,2020-07-01 20:00:00+00:00,1.12509,1.12509,1.12506,1.12506,-1,-1.0,-1,1.1251,1.1251,1.12508,1.12508,-1,-1.0,-1
78300,2020-07-01 22:00:00+00:00,1.12495,1.12503,1.12495,1.12501,-1,-1.0,-1,1.1251,1.12517,1.1251,1.12515,-1,-1.0,-1
81900,2020-07-01 23:00:00+00:00,1.12521,1.12521,1.12521,1.12521,-1,-1.0,-1,1.12523,1.12525,1.12523,1.12524,-1,-1.0,-1
0,2020-07-02 00:00:00+00:00,1.12512,1.12512,1.12504,1.12504,-1,-1.0,-1,1.12514,1.12514,1.12505,1.12505,-1,-1.0,-1
3600,2020-07-02 01:00:00+00:00,1.12517,1.12517,1.12516,1.12516,-1,-1.0,-1,1.12518,1.12518,1.12518,1.12518,-1,-1.0,-1
7200,2020-07-02 02:00:00+00:00,1.12533,1.12533,1.12533,1.12533,-1,-1.0,-1,1.12534,1.12534,1.12534,1.12534,-1,-1.0,-1
10800,2020-07-02 03:00:00+00:00,1.12605,1.12605,1.12605,1.12605,-1,-1.0,-1,1.12606,1.12606,1.12606,1.12606,-1,-1.0,-1
14400,2020-07-02 04:00:00+00:00,1.12629,1.12629,1.12629,1.12629,-1,-1.0,-1,1.12631,1.12631,1.12631,1.12631,-1,-1.0,-1
18000,2020-07-02 05:00:00+00:00,1.12649,1.12649,1.12649,1.12649,-1,-1.0,-1,1.1265,1.1265,1.1265,1.1265,-1,-1.0,-1
21600,2020-07-02 06:00:00+00:00,1.12635,1.12635,1.12631,1.12632,-1,-1.0,-1,1.12637,1.12637,1.12632,1.12633,-1,-1.0,-1
25200,2020-07-02 07:00:00+00:00,1.12692,1.12692,1.12692,1.12692,-1,-1.0,-1,1.12693,1.12693,1.12693,1.12693,-1,-1.0,-1
28800,2020-07-02 08:00:00+00:00,1.12807,1.12809,1.12806,1.12808,-1,-1.0,-1,1.12808,1.1281,1.12807,1.12809,-1,-1.0,-1
32400,2020-07-02 09:00:00+00:00,1.12973,1.12975,1.12972,1.12972,-1,-1.0,-1,1.12976,1.12976,1.12973,1.12973,-1,-1.0,-1
36000,2020-07-02 10:00:00+00:00,1.12868,1.12868,1.12866,1.12866,-1,-1.0,-1,1.1287,1.1287,1.12868,1.12868,-1,-1.0,-1
39600,2020-07-02 11:00:00+00:00,1.12793,1.12793,1.1279,1.12791,-1,-1.0,-1,1.12795,1.12795,1.12791,1.12792,-1,-1.0,-1
43200,2020-07-02 12:00:00+00:00,1.12859,1.12864,1.12855,1.12858,-1,-1.0,-1,1.1286,1.12865,1.12859,1.12859,-1,-1.0,-1
46800,2020-07-02 13:00:00+00:00,1.12636,1.12657,1.12636,1.12657,-1,-1.0,-1,1.12638,1.12659,1.12638,1.12659,-1,-1.0,-1
50400,2020-07-02 14:00:00+00:00,1.1274,1.1274,1.12735,1.12739,-1,-1.0,-1,1.12742,1.12742,1.12737,1.12742,-1,-1.0,-1
54000,2020-07-02 15:00:00+00:00,1.12293,1.12295,1.12293,1.12293,-1,-1.0,-1,1.12295,1.12296,1.12294,1.12294,-1,-1.0,-1
57600,2020-07-02 16:00:00+00:00,1.12362,1.12363,1.12361,1.12363,-1,-1.0,-1,1.12363,1.12365,1.12362,1.12365,-1,-1.0,-1
61200,2020-07-02 17:00:00+00:00,1.12286,1.12287,1.12284,1.12286,-1,-1.0,-1,1.12287,1.12288,1.12286,1.12287,-1,-1.0,-1
64800,2020-07-02 18:00:00+00:00,1.12346,1.12346,1.12346,1.12346,-1,-1.0,-1,1.12347,1.12347,1.12347,1.12347,-1,-1.0,-1
68400,2020-07-02 19:00:00+00:00,1.12341,1.12341,1.1234,1.1234,-1,-1.0,-1,1.12342,1.12342,1.12342,1.12342,-1,-1.0,-1
72000,2020-07-02 20:00:00+00:00,1.12387,1.12387,1.12381,1.12381,-1,-1.0,-1,1.12389,1.12391,1.12383,1.12384,-1,-1.0,-1
78300,2020-07-02 22:00:00+00:00,1.12389,1.12389,1.12387,1.12387,-1,-1.0,-1,1.12402,1.12402,1.12391,1.12391,-1,-1.0,-1
81900,2020-07-02 23:00:00+00:00,1.12415,1.12416,1.12414,1.12414,-1,-1.0,-1,1.12418,1.12418,1.12417,1.12417,-1,-1.0,-1
0,2020-07-03 00:00:00+00:00,1.12375,1.12376,1.12374,1.12374,-1,-1.0,-1,1.12376,1.12378,1.12376,1.12376,-1,-1.0,-1
3600,2020-07-03 01:00:00+00:00,1.124,1.12403,1.124,1.12402,-1,-1.0,-1,1.12401,1.12405,1.12401,1.12404,-1,-1.0,-1
7200,2020-07-03 02:00:00+00:00,1.12425,1.12425,1.12425,1.12425,-1,-1.0,-1,1.12426,1.12426,1.12426,1.12426,-1,-1.0,-1
10800,2020-07-03 03:00:00+00:00,1.12451,1.12451,1.12451,1.12451,-1,-1.0,-1,1.12452,1.12452,1.12452,1.12452,-1,-1.0,-1
14400,2020-07-03 04:00:00+00:00,1.12448,1.12448,1.12445,1.12448,-1,-1.0,-1,1.12449,1.1245,1.12446,1.1245,-1,-1.0,-1
18000,2020-07-03 05:00:00+00:00,1.1229,1.1229,1.12289,1.12289,-1,-1.0,-1,1.12291,1.12291,1.1229,1.1229,-1,-1.0,-1
21600,2020-07-03 06:00:00+00:00,1.12361,1.12361,1.12358,1.12358,-1,-1.0,-1,1.12363,1.12363,1.1236,1.1236,-1,-1.0,-1
25200,2020-07-03 07:00:00+00:00,1.12403,1.12403,1.12391,1.12393,-1,-1.0,-1,1.12404,1.12404,1.12392,1.12394,-1,-1.0,-1
28800,2020-07-03 08:00:00+00:00,1.12352,1.12352,1.12346,1.12346,-1,-1.0,-1,1.12353,1.12353,1.12348,1.12348,-1,-1.0,-1
32400,2020-07-03 09:00:00+00:00,1.12336,1.12336,1.12336,1.12336,-1,-1.0,-1,1.12338,1.12338,1.12338,1.12338,-1,-1.0,-1
36000,2020-07-03 10:00:00+00:00,1.12295,1.12295,1.12293,1.12293,-1,-1.0,-1,1.12297,1.12297,1.12295,1.12295,-1,-1.0,-1
39600,2020-07-03 11:00:00+00:00,1.12342,1.12342,1.12341,1.12341,-1,-1.0,-1,1.12343,1.12343,1.12343,1.12343,-1,-1.0,-1
43200,2020-07-03 12:00:00+00:00,1.12245,1.12246,1.12244,1.12246,-1,-1.0,-1,1.12246,1.12247,1.12245,1.12247,-1,-1.0,-1
46800,2020-07-03 13:00:00+00:00,1.12293,1.12293,1.12293,1.12293,-1,-1.0,-1,1.12295,1.12296,1.12295,1.12296,-1,-1.0,-1
50400,2020-07-03 14:00:00+00:00,1.12377,1.12377,1.12376,1.12377,-1,-1.0,-1,1.12378,1.12378,1.12377,1.12378,-1,-1.0,-1
54000,2020-07-03 15:00:00+00:00,1.12416,1.12418,1.12416,1.12416,-1,-1.0,-1,1.12417,1.12419,1.12417,1.12418,-1,-1.0,-1
57600,2020-07-03 16:00:00+00:00,1.12432,1.12433,1.12431,1.12433,-1,-1.0,-1,1.12433,1.12435,1.12432,1.12435,-1,-1.0,-1
61200,2020-07-03 17:00:00+00:00,1.12416,1.12419,1.12416,1.12418,-1,-1.0,-1,1.12418,1.1242,1.12418,1.12419,-1,-1.0,-1
64800,2020-07-03 18:00:00+00:00,1.12434,1.12436,1.12432,1.12436,-1,-1.0,-1,1.12435,1.12437,1.12435,1.12437,-1,-1.0,-1
68400,2020-07-03 19:00:00+00:00,1.12446,1.12446,1.12445,1.12445,-1,-1.0,-1,1.12449,1.12449,1.12449,1.12449,-1,-1.0,-1
72000,2020-07-03 20:00:00+00:00,1.12448,1.12451,1.12447,1.12449,-1,-1.0,-1,1.12453,1.12455,1.12452,1.12453,-1,-1.0,-1
0,2020-07-06 00:00:00+00:00,1.12467,1.12468,1.12467,1.12467,-1,-1.0,-1,1.1247,1.1247,1.1247,1.1247,-1,-1.0,-1
3600,2020-07-06 01:00:00+00:00,1.12642,1.12644,1.12642,1.12644,-1,-1.0,-1,1.12644,1.12646,1.12643,1.12646,-1,-1.0,-1
7200,2020-07-06 02:00:00+00:00,1.12683,1.12687,1.12683,1.12687,-1,-1.0,-1,1.12685,1.12689,1.12685,1.12689,-1,-1.0,-1
10800,2020-07-06 03:00:00+00:00,1.12772,1.12776,1.12772,1.12776,-1,-1.0,-1,1.12774,1.12777,1.12774,1.12777,-1,-1.0,-1
14400,2020-07-06 04:00:00+00:00,1.12829,1.12829,1.12827,1.12827,-1,-1.0,-1,1.1283,1.1283,1.1283,1.1283,-1,-1.0,-1
18000,2020-07-06 05:00:00+00:00,1.12916,1.12916,1.12915,1.12916,-1,-1.0,-1,1.12918,1.12918,1.12917,1.12917,-1,-1.0,-1
21600,2020-07-06 06:00:00+00:00,1.12922,1.12923,1.12915,1.12916,-1,-1.0,-1,1.12924,1.12926,1.12917,1.1292,-1,-1.0,-1
25200,2020-07-06 07:00:00+00:00,1.12915,1.1292,1.12915,1.12918,-1,-1.0,-1,1.12917,1.12921,1.12917,1.12919,-1,-1.0,-1
28800,2020-07-06 08:00:00+00:00,1.12971,1.12972,1.12971,1.12971,-1,-1.0,-1,1.12972,1.12973,1.12972,1.12972,-1,-1.0,-1
32400,2020-07-06 09:00:00+00:00,1.12904,1.12905,1.12904,1.12905,-1,-1.0,-1,1.12905,1.12906,1.12905,1.12906,-1,-1.0,-1
36000,2020-07-06 10:00:00+00:00,1.12941,1.12941,1.1294,1.1294,-1,-1.0,-1,1.12942,1.12942,1.12941,1.12942,-1,-1.0,-1
39600,2020-07-06 11:00:00+00:00,1.1296,1.1296,1.12957,1.12957,-1,-1.0,-1,1.12961,1.12961,1.12958,1.12958,-1,-1.0,-1
43200,2020-07-06 12:00:00+00:00,1.13188,1.13193,1.13188,1.13193,-1,-1.0,-1,1.1319,1.13198,1.1319,1.13194,-1,-1.0,-1
46800,2020-07-06 13:00:00+00:00,1.13297,1.13297,1.13297,1.13297,-1,-1.0,-1,1.13298,1.13298,1.13298,1.13298,-1,-1.0,-1
50400,2020-07-06 14:00:00+00:00,1.13267,1.13287,1.13267,1.13285,-1,-1.0,-1,1.13273,1.1329,1.13273,1.1329,-1,-1.0,-1
54000,2020-07-06 15:00:00+00:00,1.13174,1.13177,1.13174,1.13177,-1,-1.0,-1,1.13175,1.13178,1.13175,1.13178,-1,-1.0,-1
57600,2020-07-06 16:00:00+00:00,1.1307,1.1307,1.13063,1.13063,-1,-1.0,-1,1.13071,1.13071,1.13064,1.13065,-1,-1.0,-1
61200,2020-07-06 17:00:00+00:00,1.13066,1.13066,1.13063,1.13065,-1,-1.0,-1,1.13067,1.13067,1.13064,1.13067,-1,-1.0,-1
64800,2020-07-06 18:00:00+00:00,1.1316,1.1316,1.1316,1.1316,-1,-1.0,-1,1.13161,1.13161,1.13161,1.13161,-1,-1.0,-1
68400,2020-07-06 19:00:00+00:00,1.1315,1.1315,1.13147,1.13147,-1,-1.0,-1,1.13151,1.13151,1.13148,1.13148,-1,-1.0,-1
72000,2020-07-06 20:00:00+00:00,1.13091,1.13094,1.13091,1.13092,-1,-1.0,-1,1.13093,1.13095,1.13093,1.13093,-1,-1.0,-1
78300,2020-07-06 22:00:00+00:00,1.13101,1.13104,1.13098,1.131,-1,-1.0,-1,1.13105,1.13105,1.13105,1.13105,-1,-1.0,-1
81900,2020-07-06 23:00:00+00:00,1.13106,1.13106,1.13106,1.13106,-1,-1.0,-1,1.13108,1.13108,1.13108,1.13108,-1,-1.0,-1
0,2020-07-07 00:00:00+00:00,1.13125,1.13125,1.13117,1.13117,-1,-1.0,-1,1.13126,1.13126,1.13119,1.13119,-1,-1.0,-1
3600,2020-07-07 01:00:00+00:00,1.13264,1.13264,1.13263,1.13263,-1,-1.0,-1,1.13265,1.13265,1.13264,1.13264,-1,-1.0,-1
7200,2020-07-07 02:00:00+00:00,1.1313,1.13131,1.13126,1.13126,-1,-1.0,-1,1.13132,1.13132,1.13128,1.13128,-1,-1.0,-1
10800,2020-07-07 03:00:00+00:00,1.13074,1.13074,1.13073,1.13074,-1,-1.0,-1,1.13076,1.13077,1.13074,1.13076,-1,-1.0,-1
14400,2020-07-07 04:00:00+00:00,1.13101,1.13101,1.13095,1.13095,-1,-1.0,-1,1.13103,1.13103,1.13097,1.13097,-1,-1.0,-1
18000,2020-07-07 05:00:00+00:00,1.13115,1.13115,1.13112,1.13112,-1,-1.0,-1,1.13116,1.13116,1.13113,1.13113,-1,-1.0,-1
21600,2020-07-07 06:00:00+00:00,1.13082,1.13085,1.13078,1.1308,-1,-1.0,-1,1.13084,1.13088,1.13079,1.13081,-1,-1.0,-1
25200,2020-07-07 07:00:00+00:00,1.12938,1.12939,1.12936,1.12939,-1,-1.0,-1,1.1294,1.1294,1.12938,1.1294,-1,-1.0,-1
28800,2020-07-07 08:00:00+00:00,1.12855,1.12855,1.12855,1.12855,-1,-1.0,-1,1.12856,1.12857,1.12856,1.12857,-1,-1.0,-1
32400,2020-07-07 09:00:00+00:00,1.12647,1.12647,1.12644,1.12647,-1,-1.0,-1,1.12648,1.12648,1.12645,1.12648,-1,-1.0,-1
36000,2020-07-07 10:00:00+00:00,1.12738,1.12738,1.12734,1.12736,-1,-1.0,-1,1.12739,1.12739,1.12735,1.12738,-1,-1.0,-1
39600,2020-07-07 11:00:00+00:00,1.12778,1.12778,1.12776,1.12776,-1,-1.0,-1,1.12779,1.12779,1.12778,1.12778,-1,-1.0,-1
43200,2020-07-07 12:00:00+00:00,1.12905,1.12907,1.12905,1.12907,-1,-1.0,-1,1.12907,1.12909,1.12907,1.12909,-1,-1.0,-1
46800,2020-07-07 13:00:00+00:00,1.12981,1.12982,1.1298,1.12982,-1,-1.0,-1,1.12982,1.12984,1.12981,1.12984,-1,-1.0,-1
50400,2020-07-07 14:00:00+00:00,1.12857,1.12857,1.12854,1.12857,-1,-1.0,-1,1.12858,1.12858,1.12856,1.12858,-1,-1.0,-1
54000,2020-07-07 15:00:00+00:00,1.12841,1.12844,1.12841,1.12844,-1,-1.0,-1,1.12842,1.12845,1.12842,1.12845,-1,-1.0,-1
57600,2020-07-07 16:00:00+00:00,1.12978,1.1298,1.12978,1.1298,-1,-1.0,-1,1.12979,1.12981,1.12979,1.12981,-1,-1.0,-1
61200,2020-07-07 17:00:00+00:00,1.12902,1.12904,1.12902,1.12904,-1,-1.0,-1,1.12904,1.12905,1.12904,1.12905,-1,-1.0,-1
64800,2020-07-07 18:00:00+00:00,1.12955,1.12955,1.12954,1.12954,-1,-1.0,-1,1.12957,1.12957,1.12955,1.12955,-1,-1.0,-1
68400,2020-07-07 19:00:00+00:00,1.12858,1.12859,1.12858,1.12858,-1,-1.0,-1,1.1286,1.12861,1.1286,1.1286,-1,-1.0,-1
72000,2020-07-07 20:00:00+00:00,1.12718,1.1272,1.12717,1.12718,-1,-1.0,-1,1.1272,1.12722,1.12718,1.1272,-1,-1.0,-1
78300,2020-07-07 22:00:00+00:00,1.12734,1.12744,1.12734,1.12741,-1,-1.0,-1,1.12753,1.12753,1.12747,1.12752,-1,-1.0,-1
81900,2020-07-07 23:00:00+00:00,1.1274,1.12741,1.12735,1.12736,-1,-1.0,-1,1.12742,1.12742,1.12737,1.12737,-1,-1.0,-1
0,2020-07-08 00:00:00+00:00,1.12745,1.12751,1.12745,1.12748,-1,-1.0,-1,1.12746,1.12752,1.12746,1.12749,-1,-1.0,-1
3600,2020-07-08 01:00:00+00:00,1.1269,1.12691,1.1269,1.12691,-1,-1.0,-1,1.12691,1.12692,1.12691,1.12692,-1,-1.0,-1
7200,2020-07-08 02:00:00+00:00,1.12718,1.12722,1.12718,1.12722,-1,-1.0,-1,1.12719,1.12723,1.12719,1.12723,-1,-1.0,-1
10800,2020-07-08 03:00:00+00:00,1.12788,1.12788,1.12787,1.12787,-1,-1.0,-1,1.12789,1.12789,1.12789,1.12789,-1,-1.0,-1
14400,2020-07-08 04:00:00+00:00,1.1278,1.1278,1.1278,1.1278,-1,-1.0,-1,1.12782,1.12782,1.12782,1.12782,-1,-1.0,-1
18000,2020-07-08 05:00:00+00:00,1.12763,1.12765,1.12763,1.12765,-1,-1.0,-1,1.12765,1.12768,1.12765,1.12767,-1,-1.0,-1
21600,2020-07-08 06:00:00+00:00,1.12758,1.1276,1.12758,1.1276,-1,-1.0,-1,1.1276,1.12763,1.1276,1.12762,-1,-1.0,-1
25200,2020-07-08 07:00:00+00:00,1.12762,1.12762,1.12758,1.12758,-1,-1.0,-1,1.12763,1.12763,1.12759,1.12759,-1,-1.0,-1
28800,2020-07-08 08:00:00+00:00,1.12886,1.12888,1.12886,1.12887,-1,-1.0,-1,1.12887,1.12889,1.12887,1.12888,-1,-1.0,-1
32400,2020-07-08 09:00:00+00:00,1.12788,1.12791,1.12788,1.1279,-1,-1.0,-1,1.12789,1.12792,1.12789,1.12791,-1,-1.0,-1
36000,2020-07-08 10:00:00+00:00,1.12752,1.12754,1.12751,1.12752,-1,-1.0,-1,1.12753,1.12755,1.12753,1.12753,-1,-1.0,-1
39600,2020-07-08 11:00:00+00:00,1.12824,1.12829,1.12824,1.12826,-1,-1.0,-1,1.12825,1.1283,1.12825,1.12827,-1,-1.0,-1
43200,2020-07-08 12:00:00+00:00,1.1289,1.12898,1.1289,1.12896,-1,-1.0,-1,1.12892,1.129,1.12891,1.12898,-1,-1.0,-1
46800,2020-07-08 13:00:00+00:00,1.12881,1.12885,1.12881,1.12884,-1,-1.0,-1,1.12883,1.12886,1.12882,1.12885,-1,-1.0,-1
50400,2020-07-08 14:00:00+00:00,1.13297,1.13302,1.13297,1.13298,-1,-1.0,-1,1.13298,1.13304,1.13298,1.13299,-1,-1.0,-1
54000,2020-07-08 15:00:00+00:00,1.13279,1.13284,1.13278,1.13284,-1,-1.0,-1,1.1328,1.13286,1.13279,1.13286,-1,-1.0,-1
57600,2020-07-08 16:00:00+00:00,1.1328,1.13282,1.13276,1.13281,-1,-1.0,-1,1.13281,1.13283,1.13278,1.13282,-1,-1.0,-1
61200,2020-07-08 17:00:00+00:00,1.1336,1.13361,1.13359,1.1336,-1,-1.0,-1,1.13361,1.13362,1.1336,1.13361,-1,-1.0,-1
64800,2020-07-08 18:00:00+00:00,1.1334,1.13342,1.13338,1.13341,-1,-1.0,-1,1.13341,1.13343,1.13339,1.13342,-1,-1.0,-1
68400,2020-07-08 19:00:00+00:00,1.13355,1.13357,1.13354,1.13355,-1,-1.0,-1,1.13356,1.1336,1.13355,1.13356,-1,-1.0,-1
72000,2020-07-08 20:00:00+00:00,1.13323,1.13323,1.13318,1.13319,-1,-1.0,-1,1.13324,1.13324,1.13319,1.1332,-1,-1.0,-1
78300,2020-07-08 22:00:00+00:00,1.13315,1.13317,1.13305,1.13306,-1,-1.0,-1,1.13342,1.13342,1.1331,1.13332,-1,-1.0,-1
81900,2020-07-08 23:00:00+00:00,1.13326,1.13326,1.13324,1.13324,-1,-1.0,-1,1.13328,1.13328,1.13327,1.13327,-1,-1.0,-1
0,2020-07-09 00:00:00+00:00,1.13373,1.13377,1.13373,1.13376,-1,-1.0,-1,1.13375,1.13378,1.13374,1.13377,-1,-1.0,-1
3600,2020-07-09 01:00:00+00:00,1.13338,1.13338,1.13336,1.13336,-1,-1.0,-1,1.13339,1.13339,1.13339,1.13339,-1,-1.0,-1
7200,2020-07-09 02:00:00+00:00,1.13381,1.13382,1.1338,1.1338,-1,-1.0,-1,1.13383,1.13383,1.13383,1.13383,-1,-1.0,-1
10800,2020-07-09 03:00:00+00:00,1.13467,1.13467,1.13467,1.13467,-1,-1.0,-1,1.13468,1.13468,1.13468,1.13468,-1,-1.0,-1
14400,2020-07-09 04:00:00+00:00,1.13623,1.13623,1.13617,1.13617,-1,-1.0,-1,1.13625,1.13625,1.13618,1.1362,-1,-1.0,-1
18000,2020-07-09 05:00:00+00:00,1.1365,1.13651,1.13645,1.13645,-1,-1.0,-1,1.13651,1.13652,1.13646,1.13648,-1,-1.0,-1
21600,2020-07-09 06:00:00+00:00,1.13645,1.13647,1.13641,1.13642,-1,-1.0,-1,1.13646,1.13648,1.13643,1.13643,-1,-1.0,-1
